caseId,model,modelVersion,promptVersion,attemptNumber,verdict,verdictReason,parseable,complexityBefore,complexityAfter,delta,baselineDelta,matchesBaseline,executionTimestamp,responseTimeMs,validationErrors,observations
ANT_HEAD_FILTER_HEAD_FILTER,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-03T15:37:18.640889300Z,1145,,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-03T15:37:19.786364Z,501,Rechazo incorrecto: caso elegible según baseline,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-03T15:37:20.287554400Z,930,Rechazo incorrecto: caso elegible según baseline,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-03T15:37:21.218156Z,488,Rechazo incorrecto: caso elegible según baseline,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-03T15:37:21.706847100Z,1062,,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-03T15:37:22.769009900Z,1115,,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-03T15:37:23.884197400Z,1343,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:25.227647900Z,1525,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:26.753207100Z,1211,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:27.971006Z,1737,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:29.709245400Z,906,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:30.616194800Z,837,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:37:31.453986Z,1199,,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,57,57,0,-9,false,2026-06-03T15:37:32.653649100Z,602,Rechazo incorrecto: caso elegible según baseline,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,2,INCORRECT,No redujo CC cuando el baseline sí lo hace,true,57,57,0,-9,false,2026-06-03T15:37:33.256475800Z,3733,,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,57,57,0,-9,false,2026-06-03T15:37:36.989886Z,581,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-03T15:37:37.571521100Z,494,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-03T15:37:38.065704800Z,1014,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,13,11,-2,-2,true,2026-06-03T15:37:39.080557500Z,5190,,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:37:44.270629400Z,1892,,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:37:46.163168Z,1847,,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:37:48.012079500Z,1299,,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-03T15:37:49.312404800Z,490,Rechazo incorrecto: caso elegible según baseline,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,13,11,-2,-2,true,2026-06-03T15:37:49.803000400Z,3029,,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,13,11,-2,-2,true,2026-06-03T15:37:52.832644700Z,3801,,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:37:56.634490600Z,1576,,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:37:58.210501400Z,1927,,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:38:00.137862600Z,4353,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-03T15:38:04.491185600Z,10235,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-03T15:38:14.728090100Z,5813,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-03T15:38:20.541902300Z,5823,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-03T15:38:26.366134200Z,4350,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-03T15:38:30.719876500Z,4020,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-03T15:38:34.741206500Z,4416,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:39.158254Z,615,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:39.773733200Z,412,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:40.185877300Z,534,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-03T15:38:40.720051Z,444,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-03T15:38:41.164908200Z,520,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-03T15:38:41.685002600Z,473,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:42.158693100Z,866,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:43.026306Z,862,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:43.888739800Z,820,,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-03T15:38:44.709896500Z,543,Rechazo incorrecto: caso elegible según baseline,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-03T15:38:45.253887800Z,754,Rechazo incorrecto: caso elegible según baseline,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-03T15:38:46.008733Z,474,Rechazo incorrecto: caso elegible según baseline,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:46.483057500Z,1207,,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:47.691041700Z,1438,,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:38:49.130484Z,947,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:50.077955800Z,434,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:50.512319100Z,442,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:50.955076900Z,732,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-03T15:38:51.687202900Z,469,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-03T15:38:52.156623600Z,506,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-03T15:38:52.662914700Z,602,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-03T15:38:53.265394800Z,1991,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-03T15:38:55.256978200Z,1470,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-03T15:38:56.727382900Z,2716,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:59.443413800Z,438,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:38:59.881642600Z,516,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:39:00.398390100Z,518,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:39:00.916476100Z,760,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:39:01.676835300Z,601,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-03T15:39:02.278398200Z,507,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-03T15:39:02.786110100Z,1334,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-03T15:39:04.120276400Z,426,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-03T15:39:04.546312300Z,801,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:39:05.348283800Z,1080,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:39:06.428704900Z,1203,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-03T15:39:07.632503200Z,1269,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-03T15:39:08.901559100Z,835,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-03T15:39:09.736680200Z,760,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-03T15:39:10.497128900Z,1134,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:11.631142600Z,812,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:12.443531400Z,870,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:13.313911300Z,922,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:14.236509700Z,2028,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:16.264622500Z,1213,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:17.477765700Z,836,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:18.314125500Z,766,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:19.080777400Z,1554,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-03T15:39:20.635046700Z,719,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-03T15:39:21.354102300Z,566,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-03T15:39:21.920187200Z,561,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-03T15:39:22.483048300Z,412,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-03T15:39:22.895299500Z,526,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-03T15:39:23.421850900Z,503,,
