caseId,model,modelVersion,promptVersion,attemptNumber,verdict,verdictReason,parseable,complexityBefore,complexityAfter,delta,baselineDelta,matchesBaseline,executionTimestamp,responseTimeMs,validationErrors,observations
ANT_ANT_CLASS_LOADER_INITIALIZE_CLASS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,7,4,-3,-3,true,2026-06-02T15:27:05.904742700Z,3586,,
ANT_ANT_CLASS_LOADER_INITIALIZE_CLASS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,7,4,-3,-3,true,2026-06-02T15:27:09.507433200Z,3311,,
ANT_AVAILABLE_EVAL,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,18,17,-1,-1,true,2026-06-02T15:27:12.819200900Z,6053,,
ANT_AVAILABLE_EVAL,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,18,17,-1,-1,true,2026-06-02T15:27:18.872439100Z,3272,,
ANT_AVAILABLE_EVAL,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,18,17,-1,-1,true,2026-06-02T15:27:22.144595100Z,4209,,
ANT_CONCAT_FILTER_READ,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,11,11,0,-2,false,2026-06-02T15:27:26.354384100Z,610,Rechazo incorrecto: caso elegible según baseline,
ANT_CONCAT_FILTER_READ,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,11,11,0,-2,false,2026-06-02T15:27:26.964921300Z,577,Rechazo incorrecto: caso elegible según baseline,
ANT_CONCAT_FILTER_READ,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,11,11,0,-2,false,2026-06-02T15:27:27.542239900Z,436,Rechazo incorrecto: caso elegible según baseline,
REAL_ANT_EXECUTE_TASK,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:27:27.978378500Z,481,,
REAL_ANT_EXECUTE_TASK,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:27:28.459381300Z,585,,
REAL_ANT_EXECUTE_TASK,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:27:29.045303200Z,690,,
ANT_HEAD_FILTER_HEAD_FILTER,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:29.736159500Z,1111,,
ANT_HEAD_FILTER_HEAD_FILTER,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:30.847577800Z,1076,,
ANT_HEAD_FILTER_HEAD_FILTER,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:31.940147600Z,1292,,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-02T15:27:33.232798800Z,551,Rechazo incorrecto: caso elegible según baseline,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-02T15:27:33.784575900Z,665,Rechazo incorrecto: caso elegible según baseline,
ANT_J_UNIT_TASK_CREATE_CLASS_LOADER,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,19,19,0,-5,false,2026-06-02T15:27:34.450512700Z,500,Rechazo incorrecto: caso elegible según baseline,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:34.951456400Z,877,,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:35.828632400Z,1009,,
REAL_ANT_MATCH_PATH,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-02T15:27:36.838566400Z,1121,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:37.959611200Z,1634,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:39.593898800Z,1061,,
ANT_PATH_CONVERT_SET_DEST,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:40.655645300Z,1066,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:41.722538300Z,1078,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:42.800578800Z,830,,
REAL_ANT_SCAN_ENABLED,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:27:43.631149400Z,1071,,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,57,57,0,-9,false,2026-06-02T15:27:44.703125500Z,749,Rechazo incorrecto: caso elegible según baseline,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,57,57,0,-9,false,2026-06-02T15:27:45.452497900Z,558,Rechazo incorrecto: caso elegible según baseline,
ANT_STRIP_JAVA_COMMENTS_READ,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,57,57,0,-9,false,2026-06-02T15:27:46.011200700Z,499,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-02T15:27:46.510327500Z,560,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-02T15:27:47.071091400Z,523,Rechazo incorrecto: caso elegible según baseline,
ANT_TAR_BUFFER_READ_BLOCK,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-02T15:27:47.594409200Z,587,Rechazo incorrecto: caso elegible según baseline,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,10,10,0,-3,false,2026-06-02T15:27:48.181526700Z,634,Rechazo incorrecto: caso elegible según baseline,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,10,10,0,-3,false,2026-06-02T15:27:48.816460900Z,506,Rechazo incorrecto: caso elegible según baseline,
ANT_U_R_L_RESOURCE_GET_U_R_L,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,10,10,0,-3,false,2026-06-02T15:27:49.323460600Z,9208,Rechazo incorrecto: caso elegible según baseline,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-02T15:27:58.531567600Z,665,Rechazo incorrecto: caso elegible según baseline,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,13,11,-2,-2,true,2026-06-02T15:27:59.197315800Z,2680,,
BYTECODE_VIEWER_BYTECODE_VIEWER_BOOT,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-02T15:28:01.878572100Z,592,Rechazo incorrecto: caso elegible según baseline,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:28:02.470654900Z,1627,,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:28:04.097856100Z,1657,,
BYTECODE_VIEWER_MALWARE_CODE_SCANNER_SCAN_METHODS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:28:05.755849700Z,1673,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-02T15:28:07.429720500Z,6642,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-02T15:28:14.072989600Z,6278,,
BYTECODE_VIEWER_REPLACE_STRINGS_SCAN_CLASS_NODE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Reducción mayor que baseline (delta=-24 vs baseline=-6),true,63,39,-24,-6,false,2026-06-02T15:28:20.351866Z,7352,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-02T15:28:27.704496300Z,4941,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-02T15:28:32.646211200Z,5270,,
BYTECODE_VIEWER_SHOW_ALL_STRINGS_EXECUTE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,42,37,-5,-5,true,2026-06-02T15:28:37.932886500Z,3801,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:41.736319300Z,638,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:42.374775700Z,716,,
REAL_COMMONS_COLLECTIONS_GET,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:43.090888900Z,618,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-02T15:28:43.709487400Z,724,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-02T15:28:44.433596300Z,779,,
REAL_COMMONS_COLLECTIONS_INNER_ELSE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-02T15:28:45.212942200Z,556,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:45.769688100Z,1160,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:46.930475300Z,1327,,
REAL_COMMONS_COLLECTIONS_ISEMPTY,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:48.257882100Z,803,,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-02T15:28:49.061538700Z,634,Rechazo incorrecto: caso elegible según baseline,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-02T15:28:49.696124500Z,763,Rechazo incorrecto: caso elegible según baseline,
COMMONS_COLLECTIONS_PERMUTATION_ITERATOR_NEXT,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,15,15,0,-3,false,2026-06-02T15:28:50.459570200Z,684,Rechazo incorrecto: caso elegible según baseline,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:51.143599900Z,1542,,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:52.686135800Z,1061,,
REAL_COMMONS_IO_ARRAY_SUBRANGE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:28:53.747796700Z,1061,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:54.823046400Z,588,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:55.411524600Z,634,,
REAL_COMMONS_LANG_ASSIGNMENT_COND,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:28:56.045926600Z,619,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-02T15:28:56.665705700Z,555,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-02T15:28:57.221587Z,573,,
REAL_COMMONS_LANG_CHOMP,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,6,6,0,0,true,2026-06-02T15:28:57.795049Z,679,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-02T15:28:58.474430100Z,2354,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-02T15:29:00.828449700Z,1655,,
REAL_COMMONS_LANG_CONTAINS_NONE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,15,11,-4,-4,true,2026-06-02T15:29:02.483626600Z,1896,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:04.380410900Z,537,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:04.918234Z,746,,
REAL_COMMONS_LANG_DECREMENT_COND,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:05.665159800Z,849,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:06.515119900Z,890,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:07.405822600Z,512,,
REAL_COMMONS_LANG_INNER_METHOD_CALL,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,3,3,0,0,true,2026-06-02T15:29:07.918290900Z,780,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-02T15:29:08.698795500Z,571,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-02T15:29:09.269864500Z,585,,
REAL_COMMONS_LANG_IS_NUMERIC,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,10,10,0,0,true,2026-06-02T15:29:09.855178300Z,780,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:29:10.635622500Z,1339,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:29:11.979358300Z,1588,,
REAL_COMMONS_LANG_MID,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,10,7,-3,-3,true,2026-06-02T15:29:13.567811100Z,5033,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-02T15:29:18.601357400Z,846,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-02T15:29:19.448098Z,768,,
REAL_COMMONS_LANG_TRIPLE_GUARD,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,2,-4,-4,true,2026-06-02T15:29:20.216936800Z,850,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:21.073063300Z,1127,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:22.200966200Z,1333,,
REAL_COMMONS_LANG_VALID_INDEX,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:23.535196700Z,1265,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:24.801089500Z,826,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:25.643442400Z,890,,
REAL_COMMONS_MATH_CONVERGED,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:26.533678400Z,900,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:27.434361700Z,1188,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:28.622835300Z,1199,,
REAL_COMMONS_MATH_IN_INTERVAL,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-02T15:29:29.822680600Z,1087,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-02T15:29:30.910362100Z,811,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-02T15:29:31.722254600Z,538,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-02T15:29:32.260956800Z,755,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-02T15:29:33.016243500Z,600,,
